p_lat,p_lon,x_lat,x_lon
40.7333774,-73.9812814,40.7336456,-73.9805919
40.7332649,-73.9813663,40.732806,-73.9816927
40.7332649,-73.9813663,40.7333774,-73.9812814
40.7332649,-73.9813663,40.7326175,-73.9813291
40.7332649,-73.9813663,40.7336456,-73.9805919
40.7332587,-73.9811531,40.7338367,-73.9807314
40.7332587,-73.9811531,40.734263,-73.9835476
40.7336456,-73.9805919,40.7337708,-73.9805016
40.7338367,-73.9807314,40.7348458,-73.9831222
40.7338523,-73.9809371,40.7336456,-73.9805919
40.7338523,-73.9809371,40.7333774,-73.9812814
40.734212844,-73.980670748,40.7344407,-73.9805039
40.734212844,-73.980670748,40.733966,-73.9808515
40.733966,-73.9808515,40.7344407,-73.9805039
40.733966,-73.9808515,40.7338523,-73.9809371
40.733966,-73.9808515,40.7337708,-73.9805016
40.7344407,-73.9805039,40.7345512,-73.9804231
40.7344407,-73.9805039,40.7347574,-73.9797821
40.7344407,-73.9805039,40.7337708,-73.9805016
40.7345512,-73.9804231,40.7350363,-73.9800761
40.7345512,-73.9804231,40.734484,-73.9802657
40.734484,-73.9802657,40.7338367,-73.9807314
40.734484,-73.9802657,40.7347574,-73.9797821
40.734484,-73.9802657,40.7337708,-73.9805016
40.734484,-73.9802657,40.7350189,-73.9798823
40.734484,-73.9802657,40.734484,-73.9802657
40.734484,-73.9802657,40.7350189,-73.9798823
40.734484,-73.9802657,40.7327271,-73.9815525
40.7342807,-73.9781763,40.73411,-73.9777817
40.7342807,-73.9781763,40.7339632,-73.9777832
40.7342807,-73.9781763,40.7349654,-73.9797586
40.7342807,-73.9781763,40.7349654,-73.9797586
40.7342807,-73.9781763,40.7347949,-73.9798003
40.7342807,-73.9781763,40.73411,-73.9777817
40.7340418,-73.9778292,40.7348768,-73.9798194
40.7340418,-73.9778292,40.73411,-73.9777817
40.7339515,-73.9778856,40.7347574,-73.9797821
40.7339515,-73.9778856,40.7340418,-73.9778292
40.7339515,-73.9778856,40.7338858,-73.977731
40.7338858,-73.977731,40.7325211,-73.9745199
40.7339632,-73.9777832,40.7340765,-73.9777036
40.7339748,-73.9776695,40.7330546,-73.9754762
40.7339748,-73.9776695,40.7340418,-73.9778292
40.7339748,-73.9776695,40.7340429,-73.9776225
40.7339748,-73.9776695,40.7338858,-73.977731
40.7340429,-73.9776225,40.7340765,-73.9777036
40.7340429,-73.9776225,40.7350329,-73.9797143
40.7340429,-73.9776225,40.7332109,-73.9753666
40.7340429,-73.9776225,40.7340765,-73.9777036
40.7339457,-73.9773872,40.7340429,-73.9776225
40.7339457,-73.9773872,40.7333319,-73.9759022
40.7339457,-73.9773872,40.7339632,-73.9777832
40.7339457,-73.9773872,40.7329882,-73.9754355
40.73411,-73.9777817,40.7340765,-73.9777036
40.73411,-73.9777817,40.7350329,-73.9797143
40.73411,-73.9777817,40.7332109,-73.9753666
40.73411,-73.9777817,40.7340765,-73.9777036
40.7329882,-73.9754355,40.7339632,-73.9777832
40.7329882,-73.9754355,40.733105,-73.9753534
40.7329882,-73.9754355,40.7339632,-73.9777832
40.7329882,-73.9754355,40.7325906,-73.9744203
40.7331331,-73.9754212,40.7332109,-73.9753666
40.7331331,-73.9754212,40.733105,-73.9753534
40.7331331,-73.9754212,40.733105,-73.9753534
40.7330546,-73.9754762,40.7338858,-73.977731
40.7330546,-73.9754762,40.7331331,-73.9754212
40.7330546,-73.9754762,40.7325211,-73.9745199
40.7330788,-73.97529,40.733105,-73.9753534
40.7330788,-73.97529,40.7329504,-73.9746296
40.7330788,-73.97529,40.7332109,-73.9753666
40.7330788,-73.97529,40.733105,-73.9753534
40.7329993,-73.9753445,40.7325211,-73.9745199
40.7329993,-73.9753445,40.7327886,-73.9745883
40.7329993,-73.9753445,40.7338858,-73.977731
40.7329993,-73.9753445,40.7325211,-73.9745199
40.7329993,-73.9753445,40.7330788,-73.97529
40.7329993,-73.9753445,40.7330546,-73.9754762
40.7325906,-73.9744203,40.7327577,-73.9744611
40.7327886,-73.9745883,40.7330788,-73.97529
40.7327886,-73.9745883,40.7327577,-73.9744611
40.7327886,-73.9745883,40.7327577,-73.9744611
40.7327886,-73.9745883,40.7330788,-73.97529
40.7327886,-73.9745883,40.7329504,-73.9746296
40.7327886,-73.9745883,40.7325211,-73.9745199
40.7329504,-73.9746296,40.7329242,-73.9745462
40.7329504,-73.9746296,40.7332109,-73.9753666
40.7329504,-73.9746296,40.735244,-73.975196
40.7329242,-73.9745462,40.7327577,-73.9744611
40.7329242,-73.9745462,40.7342008,-73.9748707
40.7329242,-73.9745462,40.7342008,-73.9748707
40.7329242,-73.9745462,40.7327577,-73.9744611
40.7328607,-73.9743442,40.7328069,-73.9740951
40.7328607,-73.9743442,40.7327577,-73.9744611
40.7328607,-73.9743442,40.7329242,-73.9745462
40.7327906,-73.9740326,40.7349157,-73.9745584
40.7328069,-73.9740951,40.7349157,-73.9745584
40.7328069,-73.9740951,40.7327906,-73.9740326
40.732731,-73.9740775,40.7327906,-73.9740326
40.732731,-73.9740775,40.7325941,-73.9742982
40.732731,-73.9740775,40.7328069,-73.9740951
40.7325941,-73.9742982,40.7327577,-73.9744611
40.7325941,-73.9742982,40.7325211,-73.9745199
40.7322984,-73.9743344,40.7325906,-73.9744203
40.7322984,-73.9743344,40.7310416,-73.9739691
40.7332109,-73.9753666,40.7350329,-73.9797143
40.7332109,-73.9753666,40.7332109,-73.9753666
40.7332109,-73.9753666,40.7350329,-73.9797143
40.7332109,-73.9753666,40.7342008,-73.9748707
40.7333319,-73.9759022,40.7331331,-73.9754212
40.7333319,-73.9759022,40.7331331,-73.9754212
40.7333319,-73.9759022,40.7329882,-73.9754355
40.7333319,-73.9759022,40.7340429,-73.9776225
40.7333319,-73.9759022,40.7339632,-73.9777832
40.7352326,-73.9751038,40.7353845,-73.9746766
40.7352326,-73.9751038,40.7349157,-73.9745584
40.7352326,-73.9751038,40.735244,-73.975196
40.7352326,-73.9751038,40.7352902,-73.9751068
40.7352326,-73.9751038,40.7352902,-73.9751068
40.7352326,-73.9751038,40.7342008,-73.9748707
40.735244,-73.975196,40.7356234,-73.9752391
40.7358976,-73.9762261,40.7354184,-73.9751082
40.7358976,-73.9762261,40.7354184,-73.9751082
40.7358976,-73.9762261,40.735982,-73.9764247
40.7358976,-73.9762261,40.735244,-73.975196
40.7358976,-73.9762261,40.7358209,-73.9765452
40.7358976,-73.9762261,40.735982,-73.9764247
40.7356234,-73.9752391,40.7354906,-73.974676
40.7354184,-73.9751082,40.737022,-73.9748642
40.7352902,-73.9751068,40.7354184,-73.9751082
40.7352902,-73.9751068,40.7354184,-73.9751082
40.7353695,-73.9747807,40.7359375,-73.9748157
40.7353695,-73.9747807,40.7327577,-73.9744611
40.7353695,-73.9747807,40.7353845,-73.9746766
40.7353695,-73.9747807,40.7354184,-73.9751082
40.7353695,-73.9747807,40.7327577,-73.9744611
40.7353695,-73.9747807,40.7353695,-73.9747807
40.7353845,-73.9746766,40.7354906,-73.974676
40.7353845,-73.9746766,40.7349157,-73.9745584
40.7353845,-73.9746766,40.7327577,-73.9744611
40.7354906,-73.974676,40.7367386,-73.9744757
40.7369246,-73.9730357,40.7384624,-73.9728913
40.7369246,-73.9730357,40.7369759,-73.9739487
40.7369246,-73.9730357,40.7369821,-73.9737013
40.7369246,-73.9730357,40.7369246,-73.9730357
40.7369246,-73.9730357,40.7369821,-73.9737013
40.7367147,-73.9730719,40.7369821,-73.9737013
40.7369821,-73.9737013,40.7371168,-73.9740283
40.7369759,-73.9739487,40.7369821,-73.9737013
40.7369759,-73.9739487,40.7369759,-73.9739487
40.7369759,-73.9739487,40.7354906,-73.974676
40.7369759,-73.9739487,40.7384624,-73.9728913
40.7369759,-73.9739487,40.7371168,-73.9740283
40.7369759,-73.9739487,40.7371168,-73.9740283
40.7369759,-73.9739487,40.7369821,-73.9737013
40.7369759,-73.9739487,40.7371783,-73.974053
40.7371168,-73.9740283,40.7371845,-73.9741913
40.7371783,-73.974053,40.737198,-73.9741001
40.7371783,-73.974053,40.7354906,-73.974676
40.7371783,-73.974053,40.7371168,-73.9740283
40.737198,-73.9741001,40.7371845,-73.9741913
40.737198,-73.9741001,40.7371168,-73.9740283
40.7371845,-73.9741913,40.7389935,-73.9729473
40.7371845,-73.9741913,40.7367386,-73.9744757
40.7372444,-73.9744666,40.7374587,-73.974153
40.737022,-73.9748642,40.7406713,-73.9728988
40.7366287,-73.9743445,40.7359375,-73.9748157
40.7366287,-73.9743445,40.7367386,-73.9744757
40.736676,-73.9743269,40.7354906,-73.974676
40.736676,-73.9743269,40.7371783,-73.974053
40.736676,-73.9743269,40.7366287,-73.9743445
40.7364058,-73.9738749,40.736676,-73.9743269
40.7359375,-73.9748157,40.7354184,-73.9751082
40.7359375,-73.9748157,40.737022,-73.9748642
40.7359375,-73.9748157,40.7367386,-73.9744757
40.7359375,-73.9748157,40.7374587,-73.974153
40.736009,-73.9761458,40.7356234,-73.9752391
40.736009,-73.9761458,40.7358976,-73.9762261
40.735982,-73.9764247,40.7368726,-73.9785141
40.7360925,-73.9763422,40.735982,-73.9764247
40.7360925,-73.9763422,40.736936,-73.9783258
40.7360925,-73.9763422,40.738172,-73.977603
40.7360925,-73.9763422,40.7371858,-73.9752544
40.7360925,-73.9763422,40.736009,-73.9761458
40.7371858,-73.9752544,40.7369759,-73.9739487
40.7371858,-73.9752544,40.7354906,-73.974676
40.7371858,-73.9752544,40.7371783,-73.974053
40.7371858,-73.9752544,40.737022,-73.9748642
40.7371858,-73.9752544,40.738172,-73.977603
40.7371358,-73.9753238,40.7360925,-73.9763422
40.7371358,-73.9753238,40.7371858,-73.9752544
40.7371358,-73.9753238,40.738172,-73.977603
40.7371358,-73.9753238,40.736009,-73.9761458
40.7371358,-73.9753238,40.7371858,-73.9752544
40.7367369,-73.9770981,40.7367035,-73.978122
40.7367369,-73.9770981,40.735982,-73.9764247
40.7367369,-73.9770981,40.7367035,-73.978122
40.7367369,-73.9770981,40.735982,-73.9764247
40.7370733,-73.9789967,40.7378801,-73.9809087
40.7370733,-73.9789967,40.7370733,-73.9789967
40.7370733,-73.9789967,40.7368726,-73.9785141
40.7370733,-73.9789967,40.7378801,-73.9809087
40.7370534,-73.9786103,40.736936,-73.9783258
40.7370534,-73.9786103,40.7379151,-73.9806407
40.7370534,-73.9786103,40.7368574,-73.9787534
40.7368574,-73.9787534,40.7367819,-73.9785782
40.7368574,-73.9787534,40.7377105,-73.9807817
40.7367819,-73.9785782,40.7368726,-73.9785141
40.7367819,-73.9785782,40.7361899,-73.9789954
40.7367819,-73.9785782,40.7361899,-73.9789954
40.7367819,-73.9785782,40.7368726,-73.9785141
40.7366784,-73.9784461,40.7352902,-73.9751068
40.7366784,-73.9784461,40.7353522,-73.9796173
40.7367358,-73.978471,40.7366179,-73.97842
40.7367358,-73.978471,40.7353797,-73.979316
40.7367358,-73.978471,40.7363403,-73.9791146
40.7367358,-73.978471,40.736936,-73.9783258
40.7367358,-73.978471,40.7367819,-73.9785782
40.7367358,-73.978471,40.7356234,-73.9752391
40.7367358,-73.978471,40.735244,-73.975196
40.7367358,-73.978471,40.7366784,-73.9784461
40.7367035,-73.978122,40.735982,-73.9764247
40.7367035,-73.978122,40.7366784,-73.9784461
40.7367035,-73.978122,40.7352902,-73.9751068
40.7367035,-73.978122,40.7368726,-73.9785141
40.7366179,-73.97842,40.7358209,-73.9765452
40.7366179,-73.97842,40.7366784,-73.9784461
40.7364323438,-73.97905030640001,40.7363403,-73.9791146
40.7364323438,-73.97905030640001,40.7368574,-73.9787534
40.7363403,-73.9791146,40.7366179,-73.97842
40.7363403,-73.9791146,40.7353797,-73.979316
40.7363403,-73.9791146,40.7368574,-73.9787534
40.7361505,-73.9790238,40.7361899,-73.9789954
40.7361505,-73.9790238,40.7361899,-73.9789954
40.7361505,-73.9790238,40.7353797,-73.979316
40.7361505,-73.9790238,40.7366179,-73.97842
40.7358209,-73.9765452,40.735982,-73.9764247
40.7358209,-73.9765452,40.7342008,-73.9748707
40.7358209,-73.9765452,40.7350644,-73.9766589
40.7358209,-73.9765452,40.735244,-73.975196
40.7350644,-73.9766589,40.7361899,-73.9789954
40.7350644,-73.9766589,40.7342008,-73.9748707
40.7350644,-73.9766589,40.7332109,-73.9753666
40.7350644,-73.9766589,40.7350329,-73.9797143
40.7350644,-73.9766589,40.7350644,-73.9766589
40.7350644,-73.9766589,40.7342008,-73.9748707
40.7348985,-73.9788277,40.7350329,-73.9797143
40.7356486,-73.9793862,40.7361505,-73.9790238
40.7356486,-73.9793862,40.7355808,-73.9794353
40.7356486,-73.9793862,40.7355808,-73.9794353
40.7356486,-73.9793862,40.7361505,-73.9790238
40.7356486,-73.9793862,40.7353797,-73.979316
40.7356486,-73.9793862,40.7366179,-73.97842
40.7357242,-73.9795665,40.7356486,-73.9793862
40.7356379,-73.9795703,40.7355808,-73.9794353
40.7356379,-73.9795703,40.7350685,-73.9799963
40.7356379,-73.9795703,40.7366007,-73.9818452
40.7356095,-73.9796533,40.7355377,-73.97947
40.7356095,-73.9796533,40.7357242,-73.9795665
40.7353522,-73.9796173,40.7350189,-73.9798823
40.7353522,-73.9796173,40.7355377,-73.97947
40.7353522,-73.9796173,40.7355377,-73.97947
40.7353522,-73.9796173,40.7350189,-73.9798823
40.7355377,-73.97947,40.7353797,-73.979316
40.7355377,-73.97947,40.7366179,-73.97842
40.7355377,-73.97947,40.7355808,-73.9794353
40.7355377,-73.97947,40.7355808,-73.9794353
40.7353797,-73.979316,40.7350644,-73.9766589
40.7353797,-73.979316,40.7361899,-73.9789954
40.7353797,-73.979316,40.7350329,-73.9797143
40.7353797,-73.979316,40.7332109,-73.9753666
40.7353797,-73.979316,40.7366179,-73.97842
40.7353797,-73.979316,40.7350329,-73.9797143
40.7353797,-73.979316,40.7350329,-73.9797143
40.7353797,-73.979316,40.7332109,-73.9753666
40.7350329,-73.9797143,40.7349654,-73.9797586
40.7349654,-73.9797586,40.7350189,-73.9798823
40.7349654,-73.9797586,40.7350189,-73.9798823
40.7347949,-73.9798003,40.7339632,-73.9777832
40.7347949,-73.9798003,40.7325725,-73.981435
40.7347574,-73.9797821,40.7347949,-73.9798003
40.7347574,-73.9797821,40.7337708,-73.9805016
40.7348768,-73.9798194,40.7347949,-73.9798003
40.7348768,-73.9798194,40.7349654,-73.9797586
40.7348768,-73.9798194,40.733966,-73.9808515
40.7348768,-73.9798194,40.7337708,-73.9805016
40.7350685,-73.9799963,40.73602,-73.982267
40.7350685,-73.9799963,40.7350189,-73.9798823
40.7350363,-73.9800761,40.7348768,-73.9798194
40.7351371,-73.9800026,40.7350329,-73.9797143
40.7351371,-73.9800026,40.7350363,-73.9800761
40.7351371,-73.9800026,40.7356095,-73.9796533
40.7366007,-73.9818452,40.73602,-73.982267
40.7366007,-73.9818452,40.7378801,-73.9809087
40.7366007,-73.9818452,40.7375427,-73.9840861
40.736225,-73.9791967,40.7361505,-73.9790238
40.736225,-73.9791967,40.7363403,-73.9791146
40.736225,-73.9791967,40.7357242,-73.9795665
40.73602,-73.982267,40.7369623,-73.9845088
40.7369623,-73.9845088,40.737332,-73.985387
40.7370213,-73.9846488,40.7369623,-73.9845088
40.7370531,-73.9865444,40.73764,-73.98612
40.7370531,-73.9865444,40.7377054,-73.9880935
40.737117596,-73.986697433,40.7370531,-73.9865444
40.737117596,-73.986697433,40.7374979,-73.9875998
40.73712293359999,-73.9867100978,40.7370531,-73.9865444
40.73712293359999,-73.9867100978,40.7374979,-73.9875998
40.7366900634,-73.9868070209,40.7370531,-73.9865444
40.7366900634,-73.9868070209,40.7364685,-73.9869673
40.7364685,-73.9869673,40.7358767,-73.9873953
40.736066076,-73.98725834,40.7358767,-73.9873953
40.736066076,-73.98725834,40.7364685,-73.9869673
40.736030568000004,-73.98728402,40.7358767,-73.9873953
40.736030568000004,-73.98728402,40.7364685,-73.9869673
40.736429708,-73.98506485600001,40.7370531,-73.9865444
40.736429708,-73.98506485600001,40.7363755,-73.9849362
40.7363755,-73.9849362,40.7354311,-73.9826949
40.7363755,-73.9849362,40.7369623,-73.9845088
40.7363755,-73.9849362,40.7339789,-73.9866821
40.7354477,-73.9850042,40.7348458,-73.9831222
40.7354477,-73.9850042,40.7364685,-73.9869673
40.7358767,-73.9873953,40.7332927,-73.9871818
40.7358767,-73.9873953,40.7344472,-73.9898997
40.7346191,-73.9862156,40.734012,-73.984773
40.7346191,-73.9862156,40.7388264,-73.983148
40.735072594399995,-73.9858853344,40.7352035,-73.98579
40.735072594399995,-73.9858853344,40.7346191,-73.9862156
40.7352035,-73.98579,40.7358767,-73.9873953
40.7352035,-73.98579,40.7388264,-73.983148
40.7351117492,-73.9858568192,40.7352035,-73.98579
40.7351117492,-73.9858568192,40.7346191,-73.9862156
40.7354311,-73.9826949,40.73602,-73.982267
40.7354311,-73.9826949,40.7338367,-73.9807314
40.7354311,-73.9826949,40.7348458,-73.9831222
40.7354311,-73.9826949,40.734484,-73.9802657
40.7348458,-73.9831222,40.7364685,-73.9869673
40.734263,-73.9835476,40.7358767,-73.9873953
40.734263,-73.9835476,40.7348458,-73.9831222
40.734257,-73.9837103,40.734263,-73.9835476
40.734257,-73.9837103,40.7358767,-73.9873953
40.734257,-73.9837103,40.734012,-73.984773
40.7341564,-73.9834672,40.73334,-73.983176
40.7341564,-73.9834672,40.734257,-73.9837103
40.7341564,-73.9834672,40.734257,-73.9837103
40.7341564,-73.9834672,40.7332587,-73.9811531
40.7341564,-73.9834672,40.734263,-73.9835476
40.7336127,-73.983858,40.7330423,-73.9842678
40.7336127,-73.983858,40.7341564,-73.9834672
40.7336328,-73.9839014,40.7330002,-73.9843628
40.7336328,-73.9839014,40.7336127,-73.983858
40.7336328,-73.9839014,40.7336653,-73.9839818
40.7336653,-73.9839818,40.733033,-73.984441
40.7336653,-73.9839818,40.734263,-73.9835476
40.733717,-73.984103,40.734257,-73.9837103
40.733717,-73.984103,40.733146,-73.9845182
40.733717,-73.984103,40.7336653,-73.9839818
40.73334,-73.983176,40.7332587,-73.9811531
40.73334,-73.983176,40.734263,-73.9835476
40.73334,-73.983176,40.732664,-73.9816006
40.73334,-73.983176,40.7330002,-73.9843628
40.73334,-73.983176,40.7320791,-73.9821801
40.7321623,-73.9821707,40.7314275,-73.9821935
40.7321623,-73.9821707,40.7325039,-73.9814111
40.732151493399996,-73.9821449204,40.7321457,-73.9821311
40.732151493399996,-73.9821449204,40.7321623,-73.9821707
40.7321457,-73.9821311,40.7457272,-73.9722369
40.7321457,-73.9821311,40.7321623,-73.9821707
40.7320791,-73.9821801,40.7313565,-73.982557
40.7320791,-73.9821801,40.7350685,-73.9799963
40.7320791,-73.9821801,40.732664,-73.9816006
40.7320441,-73.9822564,40.7321623,-73.9821707
40.7320441,-73.9822564,40.7315018,-73.9826471
40.7320441,-73.9822564,40.7325039,-73.9814111
40.7320441,-73.9822564,40.7314275,-73.9821935
40.7321878,-73.9845578,40.7313565,-73.982557
40.7330423,-73.9842678,40.7320791,-73.9821801
40.7330423,-73.9842678,40.7330002,-73.9843628
40.7330423,-73.9842678,40.7330002,-73.9843628
40.7330423,-73.9842678,40.733146,-73.9845182
40.7330423,-73.9842678,40.73334,-73.983176
40.7330423,-73.9842678,40.7320791,-73.9821801
40.7330002,-73.9843628,40.733033,-73.984441
40.7330002,-73.9843628,40.7320791,-73.9821801
40.733033,-73.984441,40.7339789,-73.9866821
40.733146,-73.9845182,40.734012,-73.984773
40.733146,-73.9845182,40.733033,-73.984441
40.733146,-73.9845182,40.7339789,-73.9866821
40.733146,-73.9845182,40.733033,-73.984441
40.733146,-73.9845182,40.7339789,-73.9866821
40.732769710199996,-73.9859426143,40.732347,-73.984941
40.732769710199996,-73.9859426143,40.7330796,-73.9866769
40.732757256,-73.98591310400002,40.7330796,-73.9866769
40.732757256,-73.98591310400002,40.732347,-73.984941
40.732347,-73.984941,40.731658,-73.985444
40.732347,-73.984941,40.733033,-73.984441
40.732347,-73.984941,40.7332927,-73.9871818
40.7323182,-73.9848717,40.7237141,-73.9909348
40.7323182,-73.9848717,40.7313565,-73.982557
40.7322400904,-73.98468367390001,40.7323182,-73.9848717
40.7322400904,-73.98468367390001,40.7321878,-73.9845578
40.731884,-73.985279,40.731658,-73.985444
40.731884,-73.985279,40.732347,-73.984941
40.7330796,-73.9866769,40.732347,-73.984941
40.7333522,-73.987322,40.7332927,-73.9871818
40.7332799,-73.9871911,40.7332927,-73.9871818
40.7332799,-73.9871911,40.7326041,-73.9876833
40.7332927,-73.9871818,40.7344472,-73.9898997
40.7337502,-73.9868486,40.7332927,-73.9871818
40.7337502,-73.9868486,40.7353127,-73.9898332
40.7337502,-73.9868486,40.7339789,-73.9866821
40.7337502,-73.9868486,40.7332799,-73.9871911
40.7337502,-73.9868486,40.7339789,-73.9866821
40.733372,-73.985242,40.734012,-73.984773
40.733372,-73.985242,40.7339789,-73.9866821
40.7339883,-73.9847128,40.734012,-73.984773
40.7339883,-73.9847128,40.734012,-73.984773
40.734012,-73.984773,40.7339789,-73.9866821
40.734012,-73.984773,40.734263,-73.9835476
40.734012,-73.984773,40.7358767,-73.9873953
40.734012,-73.984773,40.733033,-73.984441
40.7340407,-73.9848412,40.734012,-73.984773
40.7340407,-73.9848412,40.7339883,-73.9847128
40.7345340752,-73.98601356319999,40.7346191,-73.9862156
40.7345340752,-73.98601356319999,40.7340407,-73.9848412
40.73434727520001,-73.9864136512,40.7346191,-73.9862156
40.73434727520001,-73.9864136512,40.7340432,-73.9866352
40.7339225,-73.9865474,40.7339789,-73.9866821
40.7339789,-73.9866821,40.7353127,-73.9898332
40.7340432,-73.9866352,40.7388264,-73.983148
40.7339693,-73.9887747,40.7332927,-73.9871818
40.7339693,-73.9887747,40.7358767,-73.9873953
40.734511609600005,-73.9883825222,40.7346549,-73.9882789
40.734511609600005,-73.9883825222,40.7339693,-73.9887747
40.7344893,-73.9897892,40.7352253,-73.9898086
40.7344893,-73.9897892,40.7345943,-73.9900292
40.7344472,-73.9898997,40.7353127,-73.9898332
40.7344472,-73.9898997,40.7347938,-73.9907171
40.7343755,-73.9900247,40.7346472,-73.9906789
40.7343755,-73.9900247,40.7345943,-73.9900292
40.7343755,-73.9900247,40.7344893,-73.9897892
40.7339578,-73.9898191,40.7344472,-73.9898997
40.7339578,-73.9898191,40.732756,-73.990027
40.7339578,-73.9898191,40.7339578,-73.9898191
40.7340368,-73.9889335,40.7332927,-73.9871818
40.7336893,-73.9898302,40.7344472,-73.9898997
40.733528,-73.989868,40.7344472,-73.9898997
40.733528,-73.989868,40.735313,-73.994118
40.7334605914,-73.9875771012,40.7333522,-73.987322
40.7334605914,-73.9875771012,40.7334744,-73.9876096
40.7334744,-73.9876096,40.7332927,-73.9871818
40.7326631,-73.9878229,40.735313,-73.994118
40.7326041,-73.9876833,40.734532,-73.992266
40.732548,-73.9877242,40.7326041,-73.9876833
40.7325503,-73.9875558,40.7326041,-73.9876833
40.7319051,-73.9880103,40.7300191,-73.983536
40.7319372,-73.9900718,40.732756,-73.990027
40.732756,-73.990027,40.734672,-73.994585
40.732756,-73.990027,40.731019,-73.985909
40.733055536,-73.989965308,40.733528,-73.989868
40.733055536,-73.989965308,40.732756,-73.990027
40.7328479664,-73.9902467756,40.732756,-73.990027
40.7328479664,-73.9902467756,40.7329392,-73.9904648
40.7329392,-73.9904648,40.7300191,-73.983536
40.7331312852,-73.99091859079999,40.7329392,-73.9904648
40.7331312852,-73.99091859079999,40.733214,-73.991114
40.7327903,-73.9905639,40.7300191,-73.983536
40.7321487,-73.9911996,40.7347938,-73.9907171
40.7321487,-73.9911996,40.731166,-73.991921
40.7321487,-73.9911996,40.7321487,-73.9911996
40.7321487,-73.9911996,40.7321487,-73.9911996
40.732449,-73.991289,40.7306011,-73.9923997
40.732449,-73.991289,40.734034,-73.99505
40.733399652,-73.991072933,40.733214,-73.991114
40.733399652,-73.991072933,40.733978,-73.990945
40.733214,-73.991114,40.7300191,-73.983536
40.733214,-73.991114,40.7306011,-73.9923997
40.733978,-73.990945,40.735313,-73.994118
40.733978,-73.990945,40.7306011,-73.9923997
40.73391095,-73.990784527,40.733978,-73.990945
40.73391095,-73.990784527,40.733528,-73.989868
40.7344395,-73.9908408,40.7306011,-73.9923997
40.7342572075,-73.99088195899999,40.7344395,-73.9908408
40.7342572075,-73.99088195899999,40.733978,-73.990945
40.733922,-73.992792,40.734532,-73.992266
40.733922,-73.992792,40.7300191,-73.983536
40.73416539,-73.992582126,40.734532,-73.992266
40.73416539,-73.992582126,40.733922,-73.992792
40.7343368,-73.99243432,40.733922,-73.992792
40.7343368,-73.99243432,40.734532,-73.992266
40.73445575,-73.99233175,40.734532,-73.992266
40.73445575,-73.99233175,40.733922,-73.992792
40.734532,-73.992266,40.735313,-73.994118
40.7351398,-73.9918582,40.7350685,-73.9916923
40.7351398,-73.9918582,40.7353378,-73.9917124
40.7351048,-73.9917768,40.7353378,-73.9917124
40.7351048,-73.9917768,40.7352048,-73.9916914
40.7352048,-73.9916914,40.734532,-73.992266
40.7352048,-73.9916914,40.7347938,-73.9907171
40.7352048,-73.9916914,40.7358769,-73.9912061
40.7357119065,-73.99289327649998,40.7357838,-73.9930637
40.7357119065,-73.99289327649998,40.7353533,-73.9920432
40.7353533,-73.9920432,40.7347938,-73.9907171
40.7353378,-73.9917124,40.7350685,-73.9916923
40.7353378,-73.9917124,40.7352756,-73.9915677
40.7352756,-73.9915677,40.7350685,-73.9916923
40.7358769,-73.9912061,40.736691,-73.99312
40.7358769,-73.9912061,40.7371143,-73.9903427
40.7359269,-73.9911249,40.7364472,-73.9907552
40.7359269,-73.9911249,40.7352756,-73.9915677
40.7359269,-73.9911249,40.7349159,-73.990774
40.7359269,-73.9911249,40.7364472,-73.9907552
40.7359269,-73.9911249,40.7349159,-73.990774
40.7359269,-73.9911249,40.7359815,-73.9912557
40.7359269,-73.9911249,40.7369829,-73.9903054
40.7349159,-73.990774,40.7349267,-73.9907657
40.7349159,-73.990774,40.7347406,-73.990909
40.7349267,-73.9907657,40.7352756,-73.9915677
40.7347406,-73.990909,40.7350685,-73.9916923
40.7347406,-73.990909,40.7346472,-73.9906789
40.7346472,-73.9906789,40.7348243,-73.9905605
40.7347938,-73.9907171,40.731166,-73.991921
40.7348948,-73.9907018,40.7349159,-73.990774
40.7348948,-73.9907018,40.7365263,-73.9892919
40.7348948,-73.9907018,40.7348243,-73.9905605
40.7348948,-73.9907018,40.7349267,-73.9907657
40.7348948,-73.9907018,40.7349159,-73.990774
40.7348948,-73.9907018,40.7365263,-73.9892919
40.7345943,-73.9900292,40.7348243,-73.9905605
40.7345943,-73.9900292,40.7348243,-73.9905605
40.7351434,-73.9897998,40.7350536,-73.9897852
40.7351434,-73.9897998,40.7351725,-73.9898059
40.7352253,-73.9898086,40.7349267,-73.9907657
40.7352253,-73.9898086,40.7365263,-73.9892919
40.734784844800004,-73.988585943,40.7346549,-73.9882789
40.734784844800004,-73.988585943,40.7352857,-73.9897694
40.7346549,-73.9882789,40.7353127,-73.9898332
40.7346549,-73.9882789,40.7358767,-73.9873953
40.7347097796,-73.9884085735,40.7346549,-73.9882789
40.7347097796,-73.9884085735,40.7352857,-73.9897694
40.7358735,-73.9893404,40.7365263,-73.9892919
40.7358735,-73.9893404,40.7349267,-73.9907657
40.7352857,-73.9897694,40.7353127,-73.9898332
40.7352857,-73.9897694,40.7353585,-73.9897221
40.7353585,-73.9897221,40.7349267,-73.9907657
40.7353585,-73.9897221,40.7365263,-73.9892919
40.7353585,-73.9897221,40.7358735,-73.9893404
40.7353585,-73.9897221,40.7352253,-73.9898086
40.7353747,-73.9899797,40.7347938,-73.9907171
40.7353747,-73.9899797,40.7363966,-73.9891959
